Base_Term,Skill_Term,City,radius,indeed_url,new_jobs_count
Data Analytics,Objective C,"Indianapolis,IN",25,"http://www.indeed.com/jobs?q=Objective C+Data Analytics&l=Indianapolis,IN&radius=25",7
Data Scientist,Oracle,"Indianapolis,IN",25,"http://www.indeed.com/jobs?q=Oracle+Data Scientist&l=Indianapolis,IN&radius=25",9
Data Analytics,Oracle,"Indianapolis,IN",25,"http://www.indeed.com/jobs?q=Oracle+Data Analytics&l=Indianapolis,IN&radius=25",0
Data Scientist,Perl,"Indianapolis,IN",25,"http://www.indeed.com/jobs?q=Perl+Data Scientist&l=Indianapolis,IN&radius=25",2
Data Analytics,Perl,"Indianapolis,IN",25,"http://www.indeed.com/jobs?q=Perl+Data Analytics&l=Indianapolis,IN&radius=25",2
Data Scientist,Pig,"Indianapolis,IN",25,"http://www.indeed.com/jobs?q=Pig+Data Scientist&l=Indianapolis,IN&radius=25",9
Data Analytics,Pig,"Indianapolis,IN",25,"http://www.indeed.com/jobs?q=Pig+Data Analytics&l=Indianapolis,IN&radius=25",3
Data Scientist,PostgreSQL,"Indianapolis,IN",25,"http://www.indeed.com/jobs?q=PostgreSQL+Data Scientist&l=Indianapolis,IN&radius=25",0
Data Analytics,PostgreSQL,"Indianapolis,IN",25,"http://www.indeed.com/jobs?q=PostgreSQL+Data Analytics&l=Indianapolis,IN&radius=25",0
Data Scientist,Product Development,"Indianapolis,IN",25,"http://www.indeed.com/jobs?q=Product Development+Data Scientist&l=Indianapolis,IN&radius=25",0
Data Analytics,Product Development,"Indianapolis,IN",25,"http://www.indeed.com/jobs?q=Product Development+Data Analytics&l=Indianapolis,IN&radius=25",0
Data Scientist,project management,"Indianapolis,IN",25,"http://www.indeed.com/jobs?q=project management+Data Scientist&l=Indianapolis,IN&radius=25",0
Data Analytics,project management,"Indianapolis,IN",25,"http://www.indeed.com/jobs?q=project management+Data Analytics&l=Indianapolis,IN&radius=25",0
Data Scientist,Python,"Indianapolis,IN",25,"http://www.indeed.com/jobs?q=Python+Data Scientist&l=Indianapolis,IN&radius=25",5
Data Analytics,Python,"Indianapolis,IN",25,"http://www.indeed.com/jobs?q=Python+Data Analytics&l=Indianapolis,IN&radius=25",0
Data Scientist,R,"Indianapolis,IN",25,"http://www.indeed.com/jobs?q=R+Data Scientist&l=Indianapolis,IN&radius=25",0
Data Analytics,R,"Indianapolis,IN",25,"http://www.indeed.com/jobs?q=R+Data Analytics&l=Indianapolis,IN&radius=25",0
Data Scientist,Rails,"Indianapolis,IN",25,"http://www.indeed.com/jobs?q=Rails+Data Scientist&l=Indianapolis,IN&radius=25",1
Data Analytics,Rails,"Indianapolis,IN",25,"http://www.indeed.com/jobs?q=Rails+Data Analytics&l=Indianapolis,IN&radius=25",0
Data Scientist,real analysis,"Indianapolis,IN",25,"http://www.indeed.com/jobs?q=real analysis+Data Scientist&l=Indianapolis,IN&radius=25",5
Data Analytics,real analysis,"Indianapolis,IN",25,"http://www.indeed.com/jobs?q=real analysis+Data Analytics&l=Indianapolis,IN&radius=25",0
Data Scientist,RegEx,"Indianapolis,IN",25,"http://www.indeed.com/jobs?q=RegEx+Data Scientist&l=Indianapolis,IN&radius=25",0
Data Analytics,RegEx,"Indianapolis,IN",25,"http://www.indeed.com/jobs?q=RegEx+Data Analytics&l=Indianapolis,IN&radius=25",0
Data Scientist,Ruby,"Indianapolis,IN",25,"http://www.indeed.com/jobs?q=Ruby+Data Scientist&l=Indianapolis,IN&radius=25",2
Data Analytics,Ruby,"Indianapolis,IN",25,"http://www.indeed.com/jobs?q=Ruby+Data Analytics&l=Indianapolis,IN&radius=25",3
Data Scientist,SAS ,"Indianapolis,IN",25,"http://www.indeed.com/jobs?q=SAS +Data Scientist&l=Indianapolis,IN&radius=25",14
Data Analytics,SAS ,"Indianapolis,IN",25,"http://www.indeed.com/jobs?q=SAS +Data Analytics&l=Indianapolis,IN&radius=25",0
Data Scientist,Simulation,"Indianapolis,IN",25,"http://www.indeed.com/jobs?q=Simulation+Data Scientist&l=Indianapolis,IN&radius=25",9
Data Analytics,Simulation,"Indianapolis,IN",25,"http://www.indeed.com/jobs?q=Simulation+Data Analytics&l=Indianapolis,IN&radius=25",0
Data Scientist,social networks,"Indianapolis,IN",25,"http://www.indeed.com/jobs?q=social networks+Data Scientist&l=Indianapolis,IN&radius=25",0
Data Analytics,social networks,"Indianapolis,IN",25,"http://www.indeed.com/jobs?q=social networks+Data Analytics&l=Indianapolis,IN&radius=25",10
Data Scientist,Spatial Statistics,"Indianapolis,IN",25,"http://www.indeed.com/jobs?q=Spatial Statistics+Data Scientist&l=Indianapolis,IN&radius=25",0
Data Analytics,Spatial Statistics,"Indianapolis,IN",25,"http://www.indeed.com/jobs?q=Spatial Statistics+Data Analytics&l=Indianapolis,IN&radius=25",0
Data Scientist,SPSS,"Indianapolis,IN",25,"http://www.indeed.com/jobs?q=SPSS+Data Scientist&l=Indianapolis,IN&radius=25",1
Data Analytics,SPSS,"Indianapolis,IN",25,"http://www.indeed.com/jobs?q=SPSS+Data Analytics&l=Indianapolis,IN&radius=25",0
Data Scientist,SQL,"Indianapolis,IN",25,"http://www.indeed.com/jobs?q=SQL+Data Scientist&l=Indianapolis,IN&radius=25",7
Data Analytics,SQL,"Indianapolis,IN",25,"http://www.indeed.com/jobs?q=SQL+Data Analytics&l=Indianapolis,IN&radius=25",0
Data Scientist,Stata,"Indianapolis,IN",25,"http://www.indeed.com/jobs?q=Stata+Data Scientist&l=Indianapolis,IN&radius=25",2
Data Analytics,Stata,"Indianapolis,IN",25,"http://www.indeed.com/jobs?q=Stata+Data Analytics&l=Indianapolis,IN&radius=25",2
Data Scientist,statistical graphics,"Indianapolis,IN",25,"http://www.indeed.com/jobs?q=statistical graphics+Data Scientist&l=Indianapolis,IN&radius=25",1
Data Analytics,statistical graphics,"Indianapolis,IN",25,"http://www.indeed.com/jobs?q=statistical graphics+Data Analytics&l=Indianapolis,IN&radius=25",1
Data Scientist,Statistics,"Indianapolis,IN",25,"http://www.indeed.com/jobs?q=Statistics+Data Scientist&l=Indianapolis,IN&radius=25",0
Data Analytics,Statistics,"Indianapolis,IN",25,"http://www.indeed.com/jobs?q=Statistics+Data Analytics&l=Indianapolis,IN&radius=25",0
Data Scientist,Structured Data,"Indianapolis,IN",25,"http://www.indeed.com/jobs?q=Structured Data+Data Scientist&l=Indianapolis,IN&radius=25",4
Data Analytics,Structured Data,"Indianapolis,IN",25,"http://www.indeed.com/jobs?q=Structured Data+Data Analytics&l=Indianapolis,IN&radius=25",0
Data Scientist,Surveys and Marketing,"Indianapolis,IN",25,"http://www.indeed.com/jobs?q=Surveys and Marketing+Data Scientist&l=Indianapolis,IN&radius=25",0
Data Analytics,Surveys and Marketing,"Indianapolis,IN",25,"http://www.indeed.com/jobs?q=Surveys and Marketing+Data Analytics&l=Indianapolis,IN&radius=25",0
Data Scientist,SVM,"Indianapolis,IN",25,"http://www.indeed.com/jobs?q=SVM+Data Scientist&l=Indianapolis,IN&radius=25",0
Data Analytics,SVM,"Indianapolis,IN",25,"http://www.indeed.com/jobs?q=SVM+Data Analytics&l=Indianapolis,IN&radius=25",0
Data Scientist,Systems Administration,"Indianapolis,IN",25,"http://www.indeed.com/jobs?q=Systems Administration+Data Scientist&l=Indianapolis,IN&radius=25",2
Data Analytics,Systems Administration,"Indianapolis,IN",25,"http://www.indeed.com/jobs?q=Systems Administration+Data Analytics&l=Indianapolis,IN&radius=25",0
Data Scientist,technical writing/publishing,"Indianapolis,IN",25,"http://www.indeed.com/jobs?q=technical writing/publishing+Data Scientist&l=Indianapolis,IN&radius=25",0
Data Analytics,technical writing/publishing,"Indianapolis,IN",25,"http://www.indeed.com/jobs?q=technical writing/publishing+Data Analytics&l=Indianapolis,IN&radius=25",1
Data Scientist,Teradata,"Indianapolis,IN",25,"http://www.indeed.com/jobs?q=Teradata+Data Scientist&l=Indianapolis,IN&radius=25",0
Data Analytics,Teradata,"Indianapolis,IN",25,"http://www.indeed.com/jobs?q=Teradata+Data Analytics&l=Indianapolis,IN&radius=25",6
Data Scientist,text mining,"Indianapolis,IN",25,"http://www.indeed.com/jobs?q=text mining+Data Scientist&l=Indianapolis,IN&radius=25",2
Data Analytics,text mining,"Indianapolis,IN",25,"http://www.indeed.com/jobs?q=text mining+Data Analytics&l=Indianapolis,IN&radius=25",3
Data Scientist,time-series analysis,"Indianapolis,IN",25,"http://www.indeed.com/jobs?q=time-series analysis+Data Scientist&l=Indianapolis,IN&radius=25",2
Data Analytics,time-series analysis,"Indianapolis,IN",25,"http://www.indeed.com/jobs?q=time-series analysis+Data Analytics&l=Indianapolis,IN&radius=25",2
Data Scientist,UNIX ,"Indianapolis,IN",25,"http://www.indeed.com/jobs?q=UNIX +Data Scientist&l=Indianapolis,IN&radius=25",2
Data Analytics,UNIX ,"Indianapolis,IN",25,"http://www.indeed.com/jobs?q=UNIX +Data Analytics&l=Indianapolis,IN&radius=25",6
Data Scientist,Unstructured Data,"Indianapolis,IN",25,"http://www.indeed.com/jobs?q=Unstructured Data+Data Scientist&l=Indianapolis,IN&radius=25",2
Data Analytics,Unstructured Data,"Indianapolis,IN",25,"http://www.indeed.com/jobs?q=Unstructured Data+Data Analytics&l=Indianapolis,IN&radius=25",3
Data Scientist,Visualisation,"Indianapolis,IN",25,"http://www.indeed.com/jobs?q=Visualisation+Data Scientist&l=Indianapolis,IN&radius=25",0
Data Analytics,Visualisation,"Indianapolis,IN",25,"http://www.indeed.com/jobs?q=Visualisation+Data Analytics&l=Indianapolis,IN&radius=25",0
Data Scientist,web-based data-viz,"Indianapolis,IN",25,"http://www.indeed.com/jobs?q=web-based data-viz+Data Scientist&l=Indianapolis,IN&radius=25",0
Data Analytics,web-based data-viz,"Indianapolis,IN",25,"http://www.indeed.com/jobs?q=web-based data-viz+Data Analytics&l=Indianapolis,IN&radius=25",0
Data Scientist,XML,"Indianapolis,IN",25,"http://www.indeed.com/jobs?q=XML+Data Scientist&l=Indianapolis,IN&radius=25",1
Data Analytics,XML,"Indianapolis,IN",25,"http://www.indeed.com/jobs?q=XML+Data Analytics&l=Indianapolis,IN&radius=25",7
Data Scientist,agent-based Simulation,"Austin,TX",25,"http://www.indeed.com/jobs?q=agent-based Simulation+Data Scientist&l=Austin,TX&radius=25",0
Data Analytics,agent-based Simulation,"Austin,TX",25,"http://www.indeed.com/jobs?q=agent-based Simulation+Data Analytics&l=Austin,TX&radius=25",0
Data Scientist,ANOVA,"Austin,TX",25,"http://www.indeed.com/jobs?q=ANOVA+Data Scientist&l=Austin,TX&radius=25",0
Data Analytics,ANOVA,"Austin,TX",25,"http://www.indeed.com/jobs?q=ANOVA+Data Analytics&l=Austin,TX&radius=25",1
Data Scientist,Bayes networks,"Austin,TX",25,"http://www.indeed.com/jobs?q=Bayes networks+Data Scientist&l=Austin,TX&radius=25",0
Data Analytics,Bayes networks,"Austin,TX",25,"http://www.indeed.com/jobs?q=Bayes networks+Data Analytics&l=Austin,TX&radius=25",0
Data Scientist,Bayesian Statistics,"Austin,TX",25,"http://www.indeed.com/jobs?q=Bayesian Statistics+Data Scientist&l=Austin,TX&radius=25",1
Data Analytics,Bayesian Statistics,"Austin,TX",25,"http://www.indeed.com/jobs?q=Bayesian Statistics+Data Analytics&l=Austin,TX&radius=25",0
Data Scientist,Big Data,"Austin,TX",25,"http://www.indeed.com/jobs?q=Big Data+Data Scientist&l=Austin,TX&radius=25",0
Data Analytics,Big Data,"Austin,TX",25,"http://www.indeed.com/jobs?q=Big Data+Data Analytics&l=Austin,TX&radius=25",0
Data Scientist,BUGS,"Austin,TX",25,"http://www.indeed.com/jobs?q=BUGS+Data Scientist&l=Austin,TX&radius=25",0
Data Analytics,BUGS,"Austin,TX",25,"http://www.indeed.com/jobs?q=BUGS+Data Analytics&l=Austin,TX&radius=25",3
Data Scientist,C,"Austin,TX",25,"http://www.indeed.com/jobs?q=C+Data Scientist&l=Austin,TX&radius=25",0
Data Analytics,C,"Austin,TX",25,"http://www.indeed.com/jobs?q=C+Data Analytics&l=Austin,TX&radius=25",0
Data Scientist,calculus,"Austin,TX",25,"http://www.indeed.com/jobs?q=calculus+Data Scientist&l=Austin,TX&radius=25",0
Data Analytics,calculus,"Austin,TX",25,"http://www.indeed.com/jobs?q=calculus+Data Analytics&l=Austin,TX&radius=25",2
Data Scientist,cloud tech,"Austin,TX",25,"http://www.indeed.com/jobs?q=cloud tech+Data Scientist&l=Austin,TX&radius=25",1
Data Analytics,cloud tech,"Austin,TX",25,"http://www.indeed.com/jobs?q=cloud tech+Data Analytics&l=Austin,TX&radius=25",0
Data Scientist,clustering,"Austin,TX",25,"http://www.indeed.com/jobs?q=clustering+Data Scientist&l=Austin,TX&radius=25",3
Data Analytics,clustering,"Austin,TX",25,"http://www.indeed.com/jobs?q=clustering+Data Analytics&l=Austin,TX&radius=25",7
Data Scientist,continuous Simulation,"Austin,TX",25,"http://www.indeed.com/jobs?q=continuous Simulation+Data Scientist&l=Austin,TX&radius=25",1
Data Analytics,continuous Simulation,"Austin,TX",25,"http://www.indeed.com/jobs?q=continuous Simulation+Data Analytics&l=Austin,TX&radius=25",1
Data Scientist,convex Optimization,"Austin,TX",25,"http://www.indeed.com/jobs?q=convex Optimization+Data Scientist&l=Austin,TX&radius=25",0
Data Analytics,convex Optimization,"Austin,TX",25,"http://www.indeed.com/jobs?q=convex Optimization+Data Analytics&l=Austin,TX&radius=25",0
Data Scientist,CSS,"Austin,TX",25,"http://www.indeed.com/jobs?q=CSS+Data Scientist&l=Austin,TX&radius=25",5
Data Analytics,CSS,"Austin,TX",25,"http://www.indeed.com/jobs?q=CSS+Data Analytics&l=Austin,TX&radius=25",0
Data Scientist,DBA,"Austin,TX",25,"http://www.indeed.com/jobs?q=DBA+Data Scientist&l=Austin,TX&radius=25",0
Data Analytics,DBA,"Austin,TX",25,"http://www.indeed.com/jobs?q=DBA+Data Analytics&l=Austin,TX&radius=25",0
Data Scientist,decision trees,"Austin,TX",25,"http://www.indeed.com/jobs?q=decision trees+Data Scientist&l=Austin,TX&radius=25",0
Data Analytics,decision trees,"Austin,TX",25,"http://www.indeed.com/jobs?q=decision trees+Data Analytics&l=Austin,TX&radius=25",3
Data Scientist,design,"Austin,TX",25,"http://www.indeed.com/jobs?q=design+Data Scientist&l=Austin,TX&radius=25",0
Data Analytics,design,"Austin,TX",25,"http://www.indeed.com/jobs?q=design+Data Analytics&l=Austin,TX&radius=25",0
Data Scientist,discrete Simulation,"Austin,TX",25,"http://www.indeed.com/jobs?q=discrete Simulation+Data Scientist&l=Austin,TX&radius=25",2
Data Analytics,discrete Simulation,"Austin,TX",25,"http://www.indeed.com/jobs?q=discrete Simulation+Data Analytics&l=Austin,TX&radius=25",1
Data Scientist,Distributed Data,"Austin,TX",25,"http://www.indeed.com/jobs?q=Distributed Data+Data Scientist&l=Austin,TX&radius=25",0
Data Analytics,Distributed Data,"Austin,TX",25,"http://www.indeed.com/jobs?q=Distributed Data+Data Analytics&l=Austin,TX&radius=25",0
Data Scientist,experimental design,"Austin,TX",25,"http://www.indeed.com/jobs?q=experimental design+Data Scientist&l=Austin,TX&radius=25",6
Data Analytics,experimental design,"Austin,TX",25,"http://www.indeed.com/jobs?q=experimental design+Data Analytics&l=Austin,TX&radius=25",3
Data Scientist,forecasting,"Austin,TX",25,"http://www.indeed.com/jobs?q=forecasting+Data Scientist&l=Austin,TX&radius=25",2
Data Analytics,forecasting,"Austin,TX",25,"http://www.indeed.com/jobs?q=forecasting+Data Analytics&l=Austin,TX&radius=25",0
Data Scientist,general linear model,"Austin,TX",25,"http://www.indeed.com/jobs?q=general linear model+Data Scientist&l=Austin,TX&radius=25",1
Data Analytics,general linear model,"Austin,TX",25,"http://www.indeed.com/jobs?q=general linear model+Data Analytics&l=Austin,TX&radius=25",0
Data Scientist,geographic covariates,"Austin,TX",25,"http://www.indeed.com/jobs?q=geographic covariates+Data Scientist&l=Austin,TX&radius=25",0
Data Analytics,geographic covariates,"Austin,TX",25,"http://www.indeed.com/jobs?q=geographic covariates+Data Analytics&l=Austin,TX&radius=25",0
Data Scientist,GIS,"Austin,TX",25,"http://www.indeed.com/jobs?q=GIS+Data Scientist&l=Austin,TX&radius=25",1
Data Analytics,GIS,"Austin,TX",25,"http://www.indeed.com/jobs?q=GIS+Data Analytics&l=Austin,TX&radius=25",7
Data Scientist,global Optimization,"Austin,TX",25,"http://www.indeed.com/jobs?q=global Optimization+Data Scientist&l=Austin,TX&radius=25",4
Data Analytics,global Optimization,"Austin,TX",25,"http://www.indeed.com/jobs?q=global Optimization+Data Analytics&l=Austin,TX&radius=25",0
Data Scientist,Graphical Models,"Austin,TX",25,"http://www.indeed.com/jobs?q=Graphical Models+Data Scientist&l=Austin,TX&radius=25",0
Data Analytics,Graphical Models,"Austin,TX",25,"http://www.indeed.com/jobs?q=Graphical Models+Data Analytics&l=Austin,TX&radius=25",2
Data Scientist,Hadoop,"Austin,TX",25,"http://www.indeed.com/jobs?q=Hadoop+Data Scientist&l=Austin,TX&radius=25",0
Data Analytics,Hadoop,"Austin,TX",25,"http://www.indeed.com/jobs?q=Hadoop+Data Analytics&l=Austin,TX&radius=25",0
Data Scientist,Hive,"Austin,TX",25,"http://www.indeed.com/jobs?q=Hive+Data Scientist&l=Austin,TX&radius=25",0
Data Analytics,Hive,"Austin,TX",25,"http://www.indeed.com/jobs?q=Hive+Data Analytics&l=Austin,TX&radius=25",0
Data Scientist,HTML,"Austin,TX",25,"http://www.indeed.com/jobs?q=HTML+Data Scientist&l=Austin,TX&radius=25",6
Data Analytics,HTML,"Austin,TX",25,"http://www.indeed.com/jobs?q=HTML+Data Analytics&l=Austin,TX&radius=25",0
Data Scientist,integer Optimization,"Austin,TX",25,"http://www.indeed.com/jobs?q=integer Optimization+Data Scientist&l=Austin,TX&radius=25",1
Data Analytics,integer Optimization,"Austin,TX",25,"http://www.indeed.com/jobs?q=integer Optimization+Data Analytics&l=Austin,TX&radius=25",0
Data Scientist,JAVA,"Austin,TX",25,"http://www.indeed.com/jobs?q=JAVA+Data Scientist&l=Austin,TX&radius=25",0
Data Analytics,JAVA,"Austin,TX",25,"http://www.indeed.com/jobs?q=JAVA+Data Analytics&l=Austin,TX&radius=25",0
Data Scientist,JavaScript,"Austin,TX",25,"http://www.indeed.com/jobs?q=JavaScript+Data Scientist&l=Austin,TX&radius=25",11
Data Analytics,JavaScript,"Austin,TX",25,"http://www.indeed.com/jobs?q=JavaScript+Data Analytics&l=Austin,TX&radius=25",0
Data Scientist,JSON,"Austin,TX",25,"http://www.indeed.com/jobs?q=JSON+Data Scientist&l=Austin,TX&radius=25",3
Data Analytics,JSON,"Austin,TX",25,"http://www.indeed.com/jobs?q=JSON+Data Analytics&l=Austin,TX&radius=25",0
Data Scientist,linear algebra,"Austin,TX",25,"http://www.indeed.com/jobs?q=linear algebra+Data Scientist&l=Austin,TX&radius=25",0
Data Analytics,linear algebra,"Austin,TX",25,"http://www.indeed.com/jobs?q=linear algebra+Data Analytics&l=Austin,TX&radius=25",0
Data Scientist,Machine Learning,"Austin,TX",25,"http://www.indeed.com/jobs?q=Machine Learning+Data Scientist&l=Austin,TX&radius=25",0
Data Analytics,Machine Learning,"Austin,TX",25,"http://www.indeed.com/jobs?q=Machine Learning+Data Analytics&l=Austin,TX&radius=25",0
Data Scientist,Map/Reduce,"Austin,TX",25,"http://www.indeed.com/jobs?q=Map/Reduce+Data Scientist&l=Austin,TX&radius=25",4
Data Analytics,Map/Reduce,"Austin,TX",25,"http://www.indeed.com/jobs?q=Map/Reduce+Data Analytics&l=Austin,TX&radius=25",0
Data Scientist,mapping,"Austin,TX",25,"http://www.indeed.com/jobs?q=mapping+Data Scientist&l=Austin,TX&radius=25",4
Data Analytics,mapping,"Austin,TX",25,"http://www.indeed.com/jobs?q=mapping+Data Analytics&l=Austin,TX&radius=25",0
Data Scientist,Math,"Austin,TX",25,"http://www.indeed.com/jobs?q=Math+Data Scientist&l=Austin,TX&radius=25",0
Data Analytics,Math,"Austin,TX",25,"http://www.indeed.com/jobs?q=Math+Data Analytics&l=Austin,TX&radius=25",0
Data Scientist,Matlab,"Austin,TX",25,"http://www.indeed.com/jobs?q=Matlab+Data Scientist&l=Austin,TX&radius=25",0
Data Analytics,Matlab,"Austin,TX",25,"http://www.indeed.com/jobs?q=Matlab+Data Analytics&l=Austin,TX&radius=25",0
Data Scientist,MCMC,"Austin,TX",25,"http://www.indeed.com/jobs?q=MCMC+Data Scientist&l=Austin,TX&radius=25",0
Data Analytics,MCMC,"Austin,TX",25,"http://www.indeed.com/jobs?q=MCMC+Data Analytics&l=Austin,TX&radius=25",0
Data Scientist,Monte-Carlo Statistics,"Austin,TX",25,"http://www.indeed.com/jobs?q=Monte-Carlo Statistics+Data Scientist&l=Austin,TX&radius=25",1
Data Analytics,Monte-Carlo Statistics,"Austin,TX",25,"http://www.indeed.com/jobs?q=Monte-Carlo Statistics+Data Analytics&l=Austin,TX&radius=25",1
Data Scientist,multinomial modeling,"Austin,TX",25,"http://www.indeed.com/jobs?q=multinomial modeling+Data Scientist&l=Austin,TX&radius=25",1
Data Analytics,multinomial modeling,"Austin,TX",25,"http://www.indeed.com/jobs?q=multinomial modeling+Data Analytics&l=Austin,TX&radius=25",1
